"","Symbol","logFC_FucoVsCtrl","pval_FucoVsCtrl","padj_FucoVsCtrl","up_FucoVsCtrl","down_FucoVsCtrl","sig_FucoVsCtrl"
"Aph1c","Aph1c",0.659795554858096,0.171465644299008,0.999813034205243,FALSE,FALSE,"Not sig."
"Cd8b1","Cd8b1",-0.243724206677444,0.631773587875067,0.999813034205243,FALSE,FALSE,"Not sig."
"Brsk2","Brsk2",0.125950742748994,0.771326126220216,0.999813034205243,FALSE,FALSE,"Not sig."
"Jam2","Jam2",0.273347939937744,0.438782232243633,0.999813034205243,FALSE,FALSE,"Not sig."
"Clec12a","Clec12a",-0.0313952012105773,0.924941602698578,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfta","Zfta",-0.77991664109989,0.0126902661629453,0.999813034205243,FALSE,FALSE,"Not sig."
"Lins1","Lins1",-0.399692618944376,0.150133080463488,0.999813034205243,FALSE,FALSE,"Not sig."
"Tmem248","Tmem248",0.0672291192744583,0.688548743121854,0.999813034205243,FALSE,FALSE,"Not sig."
"Gpr141","Gpr141",-0.035667574910168,0.923605986964754,0.999813034205243,FALSE,FALSE,"Not sig."
"Yap1","Yap1",-0.42992086182867,0.241256758296924,0.999813034205243,FALSE,FALSE,"Not sig."
"Socs3","Socs3",0.888185852008389,0.0282053850942531,0.999813034205243,FALSE,FALSE,"Not sig."
"Chmp3","Chmp3",-0.0794332535820557,0.683639820192755,0.999813034205243,FALSE,FALSE,"Not sig."
"Rnf26","Rnf26",0.0589864365908117,0.839081237548404,0.999813034205243,FALSE,FALSE,"Not sig."
"Supt7l","Supt7l",-0.357543121086807,0.127800197026502,0.999813034205243,FALSE,FALSE,"Not sig."
"Mapk11","Mapk11",0.20495244623284,0.65823687342903,0.999813034205243,FALSE,FALSE,"Not sig."
"Fes","Fes",0.103146852978354,0.742658163797981,0.999813034205243,FALSE,FALSE,"Not sig."
"Gpr21","Gpr21",0.117193758830699,0.768149343153471,0.999813034205243,FALSE,FALSE,"Not sig."
"Bcl3","Bcl3",0.375875805726135,0.212673727918269,0.999813034205243,FALSE,FALSE,"Not sig."
"Mllt11","Mllt11",-0.0102628680809718,0.961926767691225,0.999813034205243,FALSE,FALSE,"Not sig."
"Prx","Prx",1.26422730799756,0.0378367626683487,0.999813034205243,FALSE,FALSE,"Not sig."
"Styx","Styx",-0.193327016913003,0.389893209309361,0.999813034205243,FALSE,FALSE,"Not sig."
"Raet1e","Raet1e",0.300407188927217,0.551553044682557,0.999813034205243,FALSE,FALSE,"Not sig."
"Ndfip2","Ndfip2",-0.290268616493068,0.215261796199043,0.999813034205243,FALSE,FALSE,"Not sig."
"Aldh1a1","Aldh1a1",-0.0453366281596954,0.918843813816984,0.999813034205243,FALSE,FALSE,"Not sig."
"Trmt1l","Trmt1l",-0.0465383470751088,0.771037038259706,0.999813034205243,FALSE,FALSE,"Not sig."
"Ddx10","Ddx10",0.154909599452932,0.405013943508526,0.999813034205243,FALSE,FALSE,"Not sig."
"Rab4b","Rab4b",0.014031027530314,0.940142350075946,0.999813034205243,FALSE,FALSE,"Not sig."
"Pom121","Pom121",0.301109341758097,0.0658205359085898,0.999813034205243,FALSE,FALSE,"Not sig."
"Nrgn","Nrgn",-0.236916786429801,0.486939298592683,0.999813034205243,FALSE,FALSE,"Not sig."
"Sec61b","Sec61b",0.322350072805962,0.26843656597293,0.999813034205243,FALSE,FALSE,"Not sig."
"Slamf8","Slamf8",0.16829825484013,0.722134988223077,0.999813034205243,FALSE,FALSE,"Not sig."
"Gatd3a","Gatd3a",-0.224836259418213,0.34150887513447,0.999813034205243,FALSE,FALSE,"Not sig."
"Dis3l2","Dis3l2",0.00565574302570432,0.978378261114468,0.999813034205243,FALSE,FALSE,"Not sig."
"Ficd","Ficd",0.138065652394773,0.494249136537714,0.999813034205243,FALSE,FALSE,"Not sig."
"Tarm1","Tarm1",0.194871796058852,0.673939862633175,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp943","Zfp943",-0.203723403663588,0.349746326592315,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp952","Zfp952",-0.174771263118635,0.593274435352356,0.999813034205243,FALSE,FALSE,"Not sig."
"Phgdh","Phgdh",0.431613532012069,0.310019802436924,0.999813034205243,FALSE,FALSE,"Not sig."
"Cbx7","Cbx7",-0.348891975674912,0.247065495548584,0.999813034205243,FALSE,FALSE,"Not sig."
"Mapk14","Mapk14",-0.175894732743124,0.345155517254468,0.999813034205243,FALSE,FALSE,"Not sig."
"Thoc7","Thoc7",-0.440182090733572,0.0823988720357768,0.999813034205243,FALSE,FALSE,"Not sig."
"Ggcx","Ggcx",0.200898754831564,0.553748966890935,0.999813034205243,FALSE,FALSE,"Not sig."
"Tg","Tg",0.157536462441227,0.677664816606992,0.999813034205243,FALSE,FALSE,"Not sig."
"Kdm3a","Kdm3a",0.102539259690737,0.565749134557729,0.999813034205243,FALSE,FALSE,"Not sig."
"Tcf4","Tcf4",0.538792068498876,0.103189005813697,0.999813034205243,FALSE,FALSE,"Not sig."
"Usp21","Usp21",0.055661114177229,0.770141663070125,0.999813034205243,FALSE,FALSE,"Not sig."
"Nrdc","Nrdc",-0.00305394301696355,0.984906244287241,0.999813034205243,FALSE,FALSE,"Not sig."
"Cstf2t","Cstf2t",-0.250640574190779,0.187571803230546,0.999813034205243,FALSE,FALSE,"Not sig."
"3110082I17Rik","3110082I17Rik",0.151983626643058,0.643755771875042,0.999813034205243,FALSE,FALSE,"Not sig."
"Smagp","Smagp",0.394409940313906,0.155619369703254,0.999813034205243,FALSE,FALSE,"Not sig."
"Ier2","Ier2",0.4907954728487,0.142475117146559,0.999813034205243,FALSE,FALSE,"Not sig."
"Eif3k","Eif3k",-0.0288434805884794,0.933661456127551,0.999813034205243,FALSE,FALSE,"Not sig."
"4930563E22Rik","4930563E22Rik",0.192573337721369,0.709663009614064,0.999813034205243,FALSE,FALSE,"Not sig."
"Tanc2","Tanc2",0.0280658282057771,0.929132375863539,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfand2a","Zfand2a",0.18594569612918,0.591079685043767,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp472","Zfp472",0.334308678250015,0.21593720158669,0.999813034205243,FALSE,FALSE,"Not sig."
"Rpia","Rpia",-0.0755555991199376,0.677162899728035,0.999813034205243,FALSE,FALSE,"Not sig."
"Sh3pxd2a","Sh3pxd2a",0.0913337589338602,0.792494492783193,0.999813034205243,FALSE,FALSE,"Not sig."
"Dennd4a","Dennd4a",-0.109496989440632,0.585567857620993,0.999813034205243,FALSE,FALSE,"Not sig."
"Aldh7a1","Aldh7a1",0.688838160610512,0.156532897045436,0.999813034205243,FALSE,FALSE,"Not sig."
"Defb40","Defb40",0.888831569720119,0.118987435620154,0.999813034205243,FALSE,FALSE,"Not sig."
"Kics2","Kics2",-0.0908190961637202,0.726520324522809,0.999813034205243,FALSE,FALSE,"Not sig."
"Dpep2","Dpep2",-0.188062577548397,0.723992292010113,0.999813034205243,FALSE,FALSE,"Not sig."
"Mast1","Mast1",-0.00927883892231039,0.979882611596156,0.999813034205243,FALSE,FALSE,"Not sig."
"Nebl","Nebl",-0.0708964433001704,0.845450428937138,0.999813034205243,FALSE,FALSE,"Not sig."
"Dusp7","Dusp7",-0.098479308426891,0.664840633375701,0.999813034205243,FALSE,FALSE,"Not sig."
"Tmem39b","Tmem39b",0.408333624950995,0.262890103347316,0.999813034205243,FALSE,FALSE,"Not sig."
"Chd8","Chd8",0.00875438552043359,0.955534439815145,0.999813034205243,FALSE,FALSE,"Not sig."
"Chchd3","Chchd3",-0.150468611956667,0.358962437554274,0.999813034205243,FALSE,FALSE,"Not sig."
"Lysmd1","Lysmd1",-0.105149984192939,0.623536482915824,0.999813034205243,FALSE,FALSE,"Not sig."
"Ubxn7","Ubxn7",-0.0495164197675634,0.765394270745558,0.999813034205243,FALSE,FALSE,"Not sig."
"Defb38","Defb38",0.220739937479816,0.700472194843437,0.999813034205243,FALSE,FALSE,"Not sig."
"Exoc6","Exoc6",-0.307568499356011,0.190164079083927,0.999813034205243,FALSE,FALSE,"Not sig."
"Grwd1","Grwd1",0.0780541833900458,0.832839996483123,0.999813034205243,FALSE,FALSE,"Not sig."
"Camk2d","Camk2d",0.453764581425722,0.0437326894824724,0.999813034205243,FALSE,FALSE,"Not sig."
"H2-T24","H2-T24",-0.262264854471567,0.412614025337496,0.999813034205243,FALSE,FALSE,"Not sig."
"Nudcd3","Nudcd3",0.0259722509843215,0.848341348260175,0.999813034205243,FALSE,FALSE,"Not sig."
"Txlna","Txlna",0.119172420288367,0.597549163038389,0.999813034205243,FALSE,FALSE,"Not sig."
"Fpgt","Fpgt",-0.391272374271311,0.141969248694812,0.999813034205243,FALSE,FALSE,"Not sig."
"Srcap","Srcap",0.198796611114954,0.36587473446894,0.999813034205243,FALSE,FALSE,"Not sig."
"Slc39a8","Slc39a8",-0.442726060037785,0.226414851254569,0.999813034205243,FALSE,FALSE,"Not sig."
"Ech1","Ech1",0.327337940561446,0.185112940115176,0.999813034205243,FALSE,FALSE,"Not sig."
"Mat2a","Mat2a",0.240427148614088,0.347797128028499,0.999813034205243,FALSE,FALSE,"Not sig."
"Nanp","Nanp",0.323446858441824,0.472790798433799,0.999813034205243,FALSE,FALSE,"Not sig."
"Zftraf1","Zftraf1",-0.0722297163775601,0.725924914878856,0.999813034205243,FALSE,FALSE,"Not sig."
"Cnn3","Cnn3",-0.657366098539306,0.124521364654797,0.999813034205243,FALSE,FALSE,"Not sig."
"Adnp2","Adnp2",-0.160865900654613,0.503085138029677,0.999813034205243,FALSE,FALSE,"Not sig."
"Stum","Stum",0.343739177682627,0.565153673155037,0.999813034205243,FALSE,FALSE,"Not sig."
"Lgals4","Lgals4",0.366295440205878,0.246821432954545,0.999813034205243,FALSE,FALSE,"Not sig."
"Pde5a","Pde5a",-0.381487935987046,0.305203549576859,0.999813034205243,FALSE,FALSE,"Not sig."
"Cd8a","Cd8a",-0.107629481862961,0.8012996187766,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp14","Zfp14",-0.0549919712159537,0.890208811929573,0.999813034205243,FALSE,FALSE,"Not sig."
"Tusc1","Tusc1",-0.33760223536627,0.413556167605636,0.999813034205243,FALSE,FALSE,"Not sig."
"Ndst1","Ndst1",0.0476324467923728,0.858216043316305,0.999813034205243,FALSE,FALSE,"Not sig."
"Sirt5","Sirt5",-0.0312938188898736,0.904143595529536,0.999813034205243,FALSE,FALSE,"Not sig."
"Nt5dc3","Nt5dc3",0.0881333869038593,0.640456625849637,0.999813034205243,FALSE,FALSE,"Not sig."
"Ercc6","Ercc6",0.205908912643728,0.320289415429074,0.999813034205243,FALSE,FALSE,"Not sig."
"Pkp3","Pkp3",0.411036758422211,0.153746285659127,0.999813034205243,FALSE,FALSE,"Not sig."
"Iigp1","Iigp1",0.205764839437248,0.730703267135899,0.999813034205243,FALSE,FALSE,"Not sig."
"Utp18","Utp18",0.251484337990024,0.221903093056921,0.999813034205243,FALSE,FALSE,"Not sig."
"Capn12","Capn12",-0.168788651994295,0.508144090262816,0.999813034205243,FALSE,FALSE,"Not sig."
"1810037I17Rik","1810037I17Rik",-0.0176246183381151,0.934930913116299,0.999813034205243,FALSE,FALSE,"Not sig."
"Slc25a40","Slc25a40",-0.236090428790952,0.416700253555798,0.999813034205243,FALSE,FALSE,"Not sig."
"Skp2","Skp2",0.124381994806811,0.632121605767592,0.999813034205243,FALSE,FALSE,"Not sig."
"Syne3","Syne3",0.180310254845983,0.427757094816984,0.999813034205243,FALSE,FALSE,"Not sig."
"Fam83e","Fam83e",0.818688585678444,0.13557898630816,0.999813034205243,FALSE,FALSE,"Not sig."
"Klf1","Klf1",0.209926095229509,0.583486424744028,0.999813034205243,FALSE,FALSE,"Not sig."
"Gon4l","Gon4l",-0.00485688296637951,0.980988777167522,0.999813034205243,FALSE,FALSE,"Not sig."
"Ifi205","Ifi205",0.75390603045979,0.261172116395782,0.999813034205243,FALSE,FALSE,"Not sig."
"Gzmm","Gzmm",0.0366067784708168,0.919442022162361,0.999813034205243,FALSE,FALSE,"Not sig."
"Tprkb","Tprkb",-0.113585921102463,0.623657619169552,0.999813034205243,FALSE,FALSE,"Not sig."
"Fra10ac1","Fra10ac1",0.122548708313746,0.611080807432343,0.999813034205243,FALSE,FALSE,"Not sig."
"Fgfr3","Fgfr3",0.318986877286442,0.542549986200519,0.999813034205243,FALSE,FALSE,"Not sig."
"Lifr","Lifr",-0.163545853453413,0.579034673098375,0.999813034205243,FALSE,FALSE,"Not sig."
"Arfgap3","Arfgap3",0.0526808658132165,0.871383372422224,0.999813034205243,FALSE,FALSE,"Not sig."
"Prr14l","Prr14l",-0.180445327123103,0.202715572777484,0.999813034205243,FALSE,FALSE,"Not sig."
"P2ry10b","P2ry10b",0.235287718273714,0.292879718306057,0.999813034205243,FALSE,FALSE,"Not sig."
"Eapp","Eapp",-0.0776866213152317,0.699550938988934,0.999813034205243,FALSE,FALSE,"Not sig."
"Cpsf3","Cpsf3",-0.0783808083933889,0.614141872155045,0.999813034205243,FALSE,FALSE,"Not sig."
"Mrps21","Mrps21",-0.0651870740338013,0.834428798288711,0.999813034205243,FALSE,FALSE,"Not sig."
"Taf4b","Taf4b",0.356698155742812,0.170830481608868,0.999813034205243,FALSE,FALSE,"Not sig."
"Kcnn4","Kcnn4",0.163254196143049,0.521304805817772,0.999813034205243,FALSE,FALSE,"Not sig."
"Rhob","Rhob",0.302871267583223,0.0928861804509092,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp747","Zfp747",0.131708510641581,0.611469535925594,0.999813034205243,FALSE,FALSE,"Not sig."
"Pnma1","Pnma1",0.185340383622037,0.622370589145848,0.999813034205243,FALSE,FALSE,"Not sig."
"Mdm4","Mdm4",0.00430999845464003,0.985542779789765,0.999813034205243,FALSE,FALSE,"Not sig."
"Cklf","Cklf",-0.469737080845132,0.0532393862503619,0.999813034205243,FALSE,FALSE,"Not sig."
"Slfn5","Slfn5",0.052953902206979,0.883485129040893,0.999813034205243,FALSE,FALSE,"Not sig."
"Dnajc8","Dnajc8",0.129319990914981,0.554401462176747,0.999813034205243,FALSE,FALSE,"Not sig."
"Spcs3","Spcs3",-0.000214579112083063,0.999177517680533,0.999920177050452,FALSE,FALSE,"Not sig."
"Slc30a7","Slc30a7",-0.10964259328916,0.467494168792019,0.999813034205243,FALSE,FALSE,"Not sig."
"Atp5if1","Atp5if1",0.0685289371078854,0.839602391953876,0.999813034205243,FALSE,FALSE,"Not sig."
"Tmem120b","Tmem120b",-0.307181036304272,0.192558016484153,0.999813034205243,FALSE,FALSE,"Not sig."
"Gimap4","Gimap4",-0.0886850781918364,0.80219963479388,0.999813034205243,FALSE,FALSE,"Not sig."
"Tle5","Tle5",-0.166911919807053,0.58352445439982,0.999813034205243,FALSE,FALSE,"Not sig."
"Vapb","Vapb",-0.315783530863315,0.0735194286008349,0.999813034205243,FALSE,FALSE,"Not sig."
"Lclat1","Lclat1",-0.0425537600841623,0.865714522571571,0.999813034205243,FALSE,FALSE,"Not sig."
"Tmem62","Tmem62",-0.018249988504751,0.946234678883504,0.999813034205243,FALSE,FALSE,"Not sig."
"Dedd2","Dedd2",0.200805520222504,0.460072194334709,0.999813034205243,FALSE,FALSE,"Not sig."
"Parp4","Parp4",0.105368724839177,0.540346513676258,0.999813034205243,FALSE,FALSE,"Not sig."
"Trim65","Trim65",-0.37195601190364,0.0678292477122548,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp867","Zfp867",-0.448225145008592,0.230393740168648,0.999813034205243,FALSE,FALSE,"Not sig."
"Sh3bp2","Sh3bp2",-0.249830959437637,0.191313465051003,0.999813034205243,FALSE,FALSE,"Not sig."
"Ugt1a6a","Ugt1a6a",-0.0241412938638048,0.952044395815958,0.999813034205243,FALSE,FALSE,"Not sig."
"Pabpc1l","Pabpc1l",0.249515645369218,0.453325245596285,0.999813034205243,FALSE,FALSE,"Not sig."
"9130230L23Rik","9130230L23Rik",1.26227857642898,0.0168444050609917,0.999813034205243,FALSE,FALSE,"Not sig."
"Cggbp1","Cggbp1",-0.0913980221263626,0.571458610690066,0.999813034205243,FALSE,FALSE,"Not sig."
"Kdm2a","Kdm2a",0.0363305300206553,0.829617784025881,0.999813034205243,FALSE,FALSE,"Not sig."
"Mgmt","Mgmt",0.155419126052664,0.665816189866371,0.999813034205243,FALSE,FALSE,"Not sig."
"Tmt1a","Tmt1a",0.0637002835833611,0.829556899954422,0.999813034205243,FALSE,FALSE,"Not sig."
"Slc8a1","Slc8a1",-0.163648374698872,0.622108590819986,0.999813034205243,FALSE,FALSE,"Not sig."
"Mmrn1","Mmrn1",-0.465255875944819,0.226830907593041,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp869","Zfp869",-0.303779877846132,0.190354491798372,0.999813034205243,FALSE,FALSE,"Not sig."
"Scart2","Scart2",-0.00395613709616792,0.994967389902672,0.999813034205243,FALSE,FALSE,"Not sig."
"1600014C10Rik","1600014C10Rik",0.209134887645119,0.528440406263326,0.999813034205243,FALSE,FALSE,"Not sig."
"Adam10","Adam10",-0.210873443399149,0.466900328813951,0.999813034205243,FALSE,FALSE,"Not sig."
"Ap1s3","Ap1s3",-0.0244903590683631,0.944473841149934,0.999813034205243,FALSE,FALSE,"Not sig."
"Ankrd24","Ankrd24",0.244118768253207,0.574863833075666,0.999813034205243,FALSE,FALSE,"Not sig."
"Zscan22","Zscan22",-0.783070399877032,0.0715897131492144,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp771","Zfp771",-0.0476704949028739,0.873890991923469,0.999813034205243,FALSE,FALSE,"Not sig."
"Hmgb2","Hmgb2",0.192084801041473,0.31390846580872,0.999813034205243,FALSE,FALSE,"Not sig."
"Lrrc8c","Lrrc8c",-0.363537736774851,0.174091465646268,0.999813034205243,FALSE,FALSE,"Not sig."
"Vmac","Vmac",-0.00684059211939013,0.979866857676501,0.999813034205243,FALSE,FALSE,"Not sig."
"Msra","Msra",0.396026339411057,0.0799075514349231,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp182","Zfp182",-0.287684876903323,0.180887335681611,0.999813034205243,FALSE,FALSE,"Not sig."
"Fsd1l","Fsd1l",-0.617803802940724,0.171233932954052,0.999813034205243,FALSE,FALSE,"Not sig."
"Set","Set",0.228963414684644,0.299929996139551,0.999813034205243,FALSE,FALSE,"Not sig."
"Kctd18","Kctd18",-0.368332937175213,0.0839275279619752,0.999813034205243,FALSE,FALSE,"Not sig."
"Klhl18","Klhl18",-0.0457026504164306,0.811159543677632,0.999813034205243,FALSE,FALSE,"Not sig."
"Actn4","Actn4",-0.190969180525283,0.421983897041119,0.999813034205243,FALSE,FALSE,"Not sig."
"Usp46","Usp46",-0.279053561288859,0.371845894408326,0.999813034205243,FALSE,FALSE,"Not sig."
"Nsd3","Nsd3",0.0579714989497665,0.74158836462112,0.999813034205243,FALSE,FALSE,"Not sig."
"Elp6","Elp6",-0.485225172084351,0.231218026454646,0.999813034205243,FALSE,FALSE,"Not sig."
"Atrnl1","Atrnl1",0.229311976502418,0.447065346530797,0.999813034205243,FALSE,FALSE,"Not sig."
"Rnd1","Rnd1",1.20353065164165,0.0157414064559611,0.999813034205243,FALSE,FALSE,"Not sig."
"Tmem158","Tmem158",-0.180343470416181,0.617848883881583,0.999813034205243,FALSE,FALSE,"Not sig."
"Pcnx3","Pcnx3",-0.0270656088513121,0.893065153947866,0.999813034205243,FALSE,FALSE,"Not sig."
"Txk","Txk",-0.00112947248028505,0.997649707828941,0.999920177050452,FALSE,FALSE,"Not sig."
"Zfp667","Zfp667",0.283451218084081,0.38133829610053,0.999813034205243,FALSE,FALSE,"Not sig."
"Dmac2l","Dmac2l",-0.399854321463992,0.260565159308227,0.999813034205243,FALSE,FALSE,"Not sig."
"Klhl5","Klhl5",-0.200141624303712,0.428276706643911,0.999813034205243,FALSE,FALSE,"Not sig."
"Afp","Afp",0.87176704114131,0.0623971829106712,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp174","Zfp174",-0.640737282081947,0.0610638721854054,0.999813034205243,FALSE,FALSE,"Not sig."
"Miga1","Miga1",-0.007128197785427,0.982645158693423,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp647","Zfp647",0.227664438357211,0.655435786087592,0.999813034205243,FALSE,FALSE,"Not sig."
"Agap1","Agap1",0.161233895026903,0.66164814388144,0.999813034205243,FALSE,FALSE,"Not sig."
"Ep300","Ep300",0.00565793378401459,0.972759920422558,0.999813034205243,FALSE,FALSE,"Not sig."
"Commd5","Commd5",0.405784726154189,0.285772259292138,0.999813034205243,FALSE,FALSE,"Not sig."
"Pdlim1","Pdlim1",-0.331529928340873,0.316300804245907,0.999813034205243,FALSE,FALSE,"Not sig."
"Nfic","Nfic",-0.0832348889612282,0.70569261953935,0.999813034205243,FALSE,FALSE,"Not sig."
"Ddx17","Ddx17",-0.263121718742845,0.25305726206449,0.999813034205243,FALSE,FALSE,"Not sig."
"Smyd3","Smyd3",-0.104785768098684,0.581078075810189,0.999813034205243,FALSE,FALSE,"Not sig."
"Rab39","Rab39",-0.334108159248408,0.327355488876796,0.999813034205243,FALSE,FALSE,"Not sig."
"Bmal1","Bmal1",-0.111237908732886,0.59685832817985,0.999813034205243,FALSE,FALSE,"Not sig."
"Cgrrf1","Cgrrf1",0.0271467031003385,0.912930573749119,0.999813034205243,FALSE,FALSE,"Not sig."
"Sugct","Sugct",0.215436799147661,0.478103147958158,0.999813034205243,FALSE,FALSE,"Not sig."
"Klf2","Klf2",-0.0937145434257137,0.645267052837142,0.999813034205243,FALSE,FALSE,"Not sig."
"Fam72a","Fam72a",0.302020144633388,0.614707228869719,0.999813034205243,FALSE,FALSE,"Not sig."
"Sertad3","Sertad3",0.578923464301703,0.0291313497500522,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp811","Zfp811",3.3776656587604,0.00217820346245646,0.999813034205243,FALSE,FALSE,"Not sig."
"Ankrd17","Ankrd17",0.0604905196600726,0.709351113561673,0.999813034205243,FALSE,FALSE,"Not sig."
"Gm49359","Gm49359",-0.364179308178349,0.188421777790239,0.999813034205243,FALSE,FALSE,"Not sig."
"Wdr86","Wdr86",0.409976485401207,0.324700257081312,0.999813034205243,FALSE,FALSE,"Not sig."
"Kcmf1","Kcmf1",-0.2044503279773,0.270193818602152,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp101","Zfp101",-0.341694825037546,0.166965984079029,0.999813034205243,FALSE,FALSE,"Not sig."
"Tmem245","Tmem245",-0.156745646868514,0.461897507867442,0.999813034205243,FALSE,FALSE,"Not sig."
"Mrfap1","Mrfap1",0.0357767503475013,0.858158692610177,0.999813034205243,FALSE,FALSE,"Not sig."
"Sec23ip","Sec23ip",-0.306611450164191,0.0440139548973329,0.999813034205243,FALSE,FALSE,"Not sig."
"Tns1","Tns1",0.375451536805216,0.286095869512745,0.999813034205243,FALSE,FALSE,"Not sig."
"Snupn","Snupn",0.608835511884682,0.0738780086826937,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp457","Zfp457",-0.285911501936163,0.56714319001973,0.999813034205243,FALSE,FALSE,"Not sig."
"Stam2","Stam2",0.108225970409612,0.511266932586602,0.999813034205243,FALSE,FALSE,"Not sig."
"Fbxo6","Fbxo6",0.0660358148187156,0.777361687650621,0.999813034205243,FALSE,FALSE,"Not sig."
"Map6","Map6",0.042368496915576,0.942696645241886,0.999813034205243,FALSE,FALSE,"Not sig."
"H2-Q5","H2-Q5",0.239792497749509,0.253093528029621,0.999813034205243,FALSE,FALSE,"Not sig."
"Nap1l5","Nap1l5",0.491323674066113,0.137836023485152,0.999813034205243,FALSE,FALSE,"Not sig."
"Maf","Maf",-0.108050490635776,0.751783138871661,0.999813034205243,FALSE,FALSE,"Not sig."
"Srsf11","Srsf11",0.166569357869481,0.386684960950551,0.999813034205243,FALSE,FALSE,"Not sig."
"Cd47","Cd47",-0.304931445941927,0.168824703865273,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp458","Zfp458",-0.277569307105644,0.337389581387541,0.999813034205243,FALSE,FALSE,"Not sig."
"Mtcl2","Mtcl2",0.798247806054832,0.122178470549277,0.999813034205243,FALSE,FALSE,"Not sig."
"Pprc1","Pprc1",0.322691642351862,0.166969602779154,0.999813034205243,FALSE,FALSE,"Not sig."
"Cpsf6","Cpsf6",-0.166189265383572,0.393178937604355,0.999813034205243,FALSE,FALSE,"Not sig."
